x,y,elev,LAT,LON,coords.x1,coords.x2
1103.1241,1098.7076,507.4,32.0541458279709,-98.905792171937,-98.905792171937,32.0541458279709
1108.1241,1098.7076,479.29,32.0536881212265,-98.8527429237847,-98.8527429237847,32.0536881212265
1113.1241,1098.7076,459.27,32.0532087499954,-98.799694203249,-98.799694203249,32.0532087499954
1118.1241,1098.7076,429.41,32.0527077145954,-98.7466460347171,-98.7466460347171,32.0527077145954
1123.1241,1098.7076,420.47,32.0521850153583,-98.6935984425751,-98.6935984425751,32.0521850153583
1128.1241,1098.7076,391.86,32.0516406526305,-98.6405514512071,-98.6405514512071,32.0516406526305
1133.1241,1098.7076,387.91,32.0510746267727,-98.587505084996,-98.587505084996,32.0510746267727
1138.1241,1098.7076,355.55,32.0504869381599,-98.5344593683225,-98.5344593683225,32.0504869381599
1143.1241,1098.7076,372.05,32.0498775871814,-98.4814143255658,-98.4814143255658,32.0498775871814
1148.1241,1098.7076,401.11,32.0492465742411,-98.4283699811033,-98.4283699811033,32.0492465742411
1153.1241,1098.7076,428.01,32.048593899757,-98.3753263593101,-98.3753263593101,32.048593899757
1158.1241,1098.7076,434.67,32.0479195641615,-98.3222834845598,-98.3222834845598,32.0479195641615
1163.1241,1098.7076,405.79,32.0472235679016,-98.2692413812236,-98.2692413812236,32.0472235679016
1168.1241,1098.7076,373.8,32.0465059114383,-98.2162000736706,-98.2162000736706,32.0465059114383
1173.1241,1098.7076,340.13,32.0457665952471,-98.1631595862679,-98.1631595862679,32.0457665952471
1178.1241,1098.7076,326.34,32.045005619818,-98.1101199433801,-98.1101199433801,32.045005619818
1183.1241,1098.7076,366.05,32.0442229856551,-98.0570811693696,-98.0570811693696,32.0442229856551
1188.1241,1098.7076,325.83,32.043418693277,-98.0040432885964,-98.0040432885964,32.043418693277
1193.1241,1098.7076,321.99,32.0425927432167,-97.9510063254181,-97.9510063254181,32.0425927432167
1198.1241,1098.7076,328.26,32.0417451360214,-97.8979703041896,-97.8979703041896,32.0417451360214
1203.1241,1098.7076,309.64,32.0408758722529,-97.8449352492633,-97.8449352492633,32.0408758722529
1208.1241,1098.7076,286.26,32.0399849524869,-97.7919011849889,-97.7919011849889,32.0399849524869
1213.1241,1098.7076,302.92,32.039072377314,-97.7388681357135,-97.7388681357135,32.039072377314
1218.1241,1098.7076,243.76,32.0381381473388,-97.6858361257813,-97.6858361257813,32.0381381473388
1223.1241,1098.7076,249.81,32.0371822631804,-97.6328051795335,-97.6328051795335,32.0371822631804
1228.1241,1098.7076,226.98,32.0362047254722,-97.5797753213087,-97.5797753213087,32.0362047254722
1233.1241,1098.7076,188.42,32.0352055348619,-97.5267465754421,-97.5267465754421,32.0352055348619
1238.1241,1098.7076,170.53,32.0341846920116,-97.4737189662662,-97.4737189662662,32.0341846920116
1243.1241,1098.7076,187.86,32.0331421975979,-97.4206925181102,-97.4206925181102,32.0331421975979
1248.1241,1098.7076,190.69,32.0320780523115,-97.3676672553,-97.3676672553,32.0320780523115
1253.1241,1098.7076,219.05,32.0309922568576,-97.3146432021584,-97.3146432021584,32.0309922568576
1258.1241,1098.7076,191.15,32.0298848119557,-97.2616203830048,-97.2616203830048,32.0298848119557
1263.1241,1098.7076,214.19,32.0287557183398,-97.2085988221553,-97.2085988221553,32.0287557183398
1268.1241,1098.7076,171.56,32.027604976758,-97.1555785439224,-97.1555785439224,32.027604976758
1273.1241,1098.7076,202.74,32.0264325879728,-97.102559572615,-97.102559572615,32.0264325879728
1278.1241,1098.7076,233.79,32.0252385527614,-97.0495419325387,-97.0495419325387,32.0252385527614
1283.1241,1098.7076,191.91,32.0240228719149,-96.9965256479951,-96.9965256479951,32.0240228719149
1288.1241,1098.7076,175.98,32.022785546239,-96.9435107432822,-96.9435107432822,32.022785546239
1293.1241,1098.7076,166.58,32.0215265765536,-96.8904972426944,-96.8904972426944,32.0215265765536
1298.1241,1098.7076,148.32,32.0202459636931,-96.8374851705219,-96.8374851705219,32.0202459636931
1303.1241,1098.7076,159.84,32.0189437085062,-96.7844745510511,-96.7844745510511,32.0189437085062
1308.1241,1098.7076,163.37,32.017619811856,-96.7314654085644,-96.7314654085644,32.017619811856
1313.1241,1098.7076,149.33,32.0162742746198,-96.6784577673403,-96.6784577673403,32.0162742746198
1318.1241,1098.7076,139.57,32.0149070976894,-96.6254516516529,-96.6254516516529,32.0149070976894
1323.1241,1098.7076,124.21,32.0135182819708,-96.5724470857722,-96.5724470857722,32.0135182819708
1328.1241,1098.7076,119.46,32.0121078283846,-96.519444093964,-96.519444093964,32.0121078283846
1333.1241,1098.7076,123.58,32.0106757378655,-96.4664427004897,-96.4664427004897,32.0106757378655
1338.1241,1098.7076,119.78,32.0092220113626,-96.4134429296063,-96.4134429296063,32.0092220113626
1343.1241,1098.7076,115.85,32.0077466498395,-96.3604448055665,-96.3604448055665,32.0077466498395
1348.1241,1098.7076,122.11,32.006249654274,-96.3074483526181,-96.3074483526181,32.006249654274
1353.1241,1098.7076,109.86,32.0047310256583,-96.2544535950047,-96.2544535950047,32.0047310256583
1358.1241,1098.7076,82.29,32.003190764999,-96.201460556965,-96.201460556965,32.003190764999
1363.1241,1098.7076,98.63,32.0016288733169,-96.148469262733,-96.148469262733,32.0016288733169
1368.1241,1098.7076,77.72,32.0000453516474,-96.0954797365381,-96.0954797365381,32.0000453516474
1373.1241,1098.7076,77.58,31.9984402010399,-96.0424920026045,-96.0424920026045,31.9984402010399
1378.1241,1098.7076,84.95,31.9968134225584,-95.9895060851517,-95.9895060851517,31.9968134225584
1383.1241,1098.7076,137.69,31.9951650172813,-95.9365220083942,-95.9365220083942,31.9951650172813
1388.1241,1098.7076,113.6,31.9934949863011,-95.8835397965414,-95.8835397965414,31.9934949863011
1393.1241,1098.7076,115.47,31.9918033307249,-95.8305594737975,-95.8305594737975,31.9918033307249
1398.1241,1098.7076,140.2,31.990090051674,-95.7775810643617,-95.7775810643617,31.990090051674
1403.1241,1098.7076,158.3,31.988355150284,-95.7246045924277,-95.7246045924277,31.988355150284
1408.1241,1098.7076,145.22,31.9865986277051,-95.6716300821841,-95.6716300821841,31.9865986277051
1413.1241,1098.7076,132.6,31.9848204851015,-95.618657557814,-95.618657557814,31.9848204851015
1418.1241,1098.7076,114.71,31.9830207236521,-95.5656870434949,-95.5656870434949,31.9830207236521
1423.1241,1098.7076,139.08,31.9811993445499,-95.5127185633991,-95.5127185633991,31.9811993445499
1428.1241,1098.7076,90.22,31.9793563490022,-95.4597521416931,-95.4597521416931,31.9793563490022
1433.1241,1098.7076,124.83,31.977491738231,-95.4067878025377,-95.4067878025377,31.977491738231
1438.1241,1098.7076,184.06,31.9756055134722,-95.3538255700882,-95.3538255700882,31.9756055134722
1443.1241,1098.7076,139.83,31.9736976759764,-95.300865468494,-95.300865468494,31.9736976759764
1448.1241,1098.7076,174.15,31.9717682270084,-95.2479075218985,-95.2479075218985,31.9717682270084
1453.1241,1098.7076,131.25,31.9698171678472,-95.1949517544394,-95.1949517544394,31.9698171678472
1458.1241,1098.7076,98.85,31.9678444997865,-95.1419981902484,-95.1419981902484,31.9678444997865
1463.1241,1098.7076,142.57,31.965850224134,-95.089046853451,-95.089046853451,31.965850224134
1468.1241,1098.7076,130.09,31.963834342212,-95.0360977681667,-95.0360977681667,31.963834342212
1473.1241,1098.7076,89.29,31.9617968553569,-94.9831509585089,-94.9831509585089,31.9617968553569
1478.1241,1098.7076,141.2,31.9597377649197,-94.9302064485846,-94.9302064485846,31.9597377649197
1483.1241,1098.7076,86.54,31.9576570722655,-94.8772642624945,-94.8772642624945,31.9576570722655
1488.1241,1098.7076,113.23,31.955554778774,-94.8243244243331,-94.8243244243331,31.955554778774
1493.1241,1098.7076,136.52,31.953430885839,-94.7713869581882,-94.7713869581882,31.953430885839
1498.1241,1098.7076,111.74,31.9512853948689,-94.7184518881413,-94.7184518881413,31.9512853948689
1503.1241,1098.7076,150.69,31.9491183072861,-94.6655192382674,-94.6655192382674,31.9491183072861
1508.1241,1098.7076,146.62,31.9469296245276,-94.6125890326346,-94.6125890326346,31.9469296245276
1513.1241,1098.7076,110.73,31.9447193480448,-94.5596612953044,-94.5596612953044,31.9447193480448
1518.1241,1098.7076,141.08,31.9424874793032,-94.5067360503318,-94.5067360503318,31.9424874793032
1523.1241,1098.7076,121.56,31.9402340197828,-94.4538133217645,-94.4538133217645,31.9402340197828
1528.1241,1098.7076,119.7,31.937958970978,-94.4008931336437,-94.4008931336437,31.937958970978
1533.1241,1098.7076,97.31,31.9356623343973,-94.3479755100034,-94.3479755100034,31.9356623343973
1538.1241,1098.7076,94.72,31.9333441115637,-94.2950604748707,-94.2950604748707,31.9333441115637
1543.1241,1098.7076,99.49,31.9310043040146,-94.2421480522657,-94.2421480522657,31.9310043040146
1548.1241,1098.7076,93.53,31.9286429133017,-94.1892382662011,-94.1892382662011,31.9286429133017
1553.1241,1098.7076,99.69,31.926259940991,-94.1363311406825,-94.1363311406825,31.926259940991
1558.1241,1098.7076,89.26,31.9238553886627,-94.0834266997084,-94.0834266997084,31.9238553886627
1563.1241,1098.7076,76.22,31.9214292579118,-94.0305249672696,-94.0305249672696,31.9214292579118
1568.1241,1098.7076,52.75,31.918981550347,-93.9776259673497,-93.9776259673497,31.918981550347
378.1241,1103.7076,1165.95,31.9364096109161,-106.594033134561,-106.594033134561,31.9364096109161
383.1241,1103.7076,1337.27,31.9390904069813,-106.541139835337,-106.541139835337,31.9390904069813
388.1241,1103.7076,1525.76,31.9417496344681,-106.488243541961,-106.488243541961,31.9417496344681
393.1241,1103.7076,1248.93,31.9443872916131,-106.435344278368,-106.435344278368,31.9443872916131
398.1241,1103.7076,1217.13,31.9470033766674,-106.3824420685,-106.3824420685,31.9470033766674
403.1241,1103.7076,1211.53,31.9495978878962,-106.329536936305,-106.329536936305,31.9495978878962
408.1241,1103.7076,1229.68,31.9521708235795,-106.276628905744,-106.276628905744,31.9521708235795
413.1241,1103.7076,1235.65,31.9547221820111,-106.22371800078,-106.22371800078,31.9547221820111
418.1241,1103.7076,1245.73,31.9572519614994,-106.170804245388,-106.170804245388,31.9572519614994
423.1241,1103.7076,1271.77,31.9597601603673,-106.11788766355,-106.11788766355,31.9597601603673
428.1241,1103.7076,1321.11,31.9622467769517,-106.064968279254,-106.064968279254,31.9622467769517
433.1241,1103.7076,1533.46,31.9647118096041,-106.012046116498,-106.012046116498,31.9647118096041
438.1241,1103.7076,1645.06,31.9671552566902,-105.959121199287,-105.959121199287,31.9671552566902
443.1241,1103.7076,1629.19,31.96957711659,-105.906193551631,-105.906193551631,31.96957711659
448.1241,1103.7076,1577.33,31.9719773876981,-105.853263197552,-105.853263197552,31.9719773876981
453.1241,1103.7076,1575.69,31.9743560684231,-105.800330161075,-105.800330161075,31.9743560684231
458.1241,1103.7076,1527.37,31.9767131571883,-105.747394466236,-105.747394466236,31.9767131571883
463.1241,1103.7076,1500.29,31.9790486524309,-105.694456137076,-105.694456137076,31.9790486524309
468.1241,1103.7076,1511.79,31.9813625526029,-105.641515197643,-105.641515197643,31.9813625526029
473.1241,1103.7076,1534.96,31.9836548561703,-105.588571671994,-105.588571671994,31.9836548561703
478.1241,1103.7076,1567.83,31.9859255616137,-105.535625584192,-105.535625584192,31.9859255616137
483.1241,1103.7076,1471.04,31.9881746674278,-105.482676958306,-105.482676958306,31.9881746674278
488.1241,1103.7076,1366.74,31.9904021721218,-105.429725818414,-105.429725818414,31.9904021721218
493.1241,1103.7076,1293.24,31.9926080742192,-105.376772188601,-105.376772188601,31.9926080742192
498.1241,1103.7076,1249.84,31.9947923722579,-105.323816092956,-105.323816092956,31.9947923722579
503.1241,1103.7076,1204.03,31.99695506479,-105.270857555577,-105.270857555577,31.99695506479
508.1241,1103.7076,1150.41,31.9990961503821,-105.217896600568,-105.217896600568,31.9990961503821
513.1241,1103.7076,1137.82,32.001215627615,-105.164933252041,-105.164933252041,32.001215627615
713.1241,1103.7076,940.17,32.0682613414019,-103.044714165963,-103.044714165963,32.0682613414019
718.1241,1103.7076,949.46,32.0694938311005,-102.991673515593,-102.991673515593,32.0694938311005
723.1241,1103.7076,959.16,32.0707046657928,-102.938631489482,-102.938631489482,32.0707046657928
728.1241,1103.7076,966.84,32.0718938446766,-102.885588111963,-102.885588111963,32.0718938446766
733.1241,1103.7076,981.95,32.0730613669641,-102.832543407373,-102.832543407373,32.0730613669641
738.1241,1103.7076,1010.3,32.074207231882,-102.779497400054,-102.779497400054,32.074207231882
743.1241,1103.7076,991.8,32.0753314386712,-102.726450114351,-102.726450114351,32.0753314386712
748.1241,1103.7076,973.77,32.076433986587,-102.673401574612,-102.673401574612,32.076433986587
753.1241,1103.7076,948.34,32.0775148748991,-102.620351805189,-102.620351805189,32.0775148748991
758.1241,1103.7076,952.67,32.0785741028914,-102.567300830437,-102.567300830437,32.0785741028914
763.1241,1103.7076,935.7,32.0796116698624,-102.514248674714,-102.514248674714,32.0796116698624
768.1241,1103.7076,929.3,32.0806275751247,-102.461195362383,-102.461195362383,32.0806275751247
773.1241,1103.7076,914.71,32.0816218180054,-102.408140917808,-102.408140917808,32.0816218180054
778.1241,1103.7076,899.81,32.0825943978459,-102.355085365357,-102.355085365357,32.0825943978459
783.1241,1103.7076,887.37,32.083545314002,-102.302028729402,-102.302028729402,32.083545314002
788.1241,1103.7076,884.85,32.0844745658439,-102.248971034316,-102.248971034316,32.0844745658439
793.1241,1103.7076,871.09,32.085382152756,-102.195912304477,-102.195912304477,32.085382152756
798.1241,1103.7076,863.63,32.0862680741372,-102.142852564265,-102.142852564265,32.0862680741372
803.1241,1103.7076,862.53,32.0871323294006,-102.089791838062,-102.089791838062,32.0871323294006
808.1241,1103.7076,854.28,32.0879749179739,-102.036730150253,-102.036730150253,32.0879749179739
813.1241,1103.7076,846.53,32.0887958392989,-101.983667525228,-101.983667525228,32.0887958392989
818.1241,1103.7076,828.29,32.0895950928318,-101.930603987375,-101.930603987375,32.0895950928318
823.1241,1103.7076,813,32.0903726780433,-101.87753956109,-101.87753956109,32.0903726780433
828.1241,1103.7076,815.9,32.0911285944184,-101.824474270767,-101.824474270767,32.0911285944184
833.1241,1103.7076,808.28,32.0918628414563,-101.771408140804,-101.771408140804,32.0918628414563
838.1241,1103.7076,793.41,32.0925754186708,-101.718341195601,-101.718341195601,32.0925754186708
843.1241,1103.7076,773.76,32.09326632559,-101.665273459562,-101.665273459562,32.09326632559
848.1241,1103.7076,762.8,32.0939355617561,-101.612204957091,-101.612204957091,32.0939355617561
853.1241,1103.7076,765.84,32.0945831267259,-101.559135712595,-101.559135712595,32.0945831267259
858.1241,1103.7076,789.57,32.0952090200706,-101.506065750482,-101.506065750482,32.0952090200706
863.1241,1103.7076,843.46,32.0958132413755,-101.452995095164,-101.452995095164,32.0958132413755
868.1241,1103.7076,815.7,32.0963957902406,-101.399923771053,-101.399923771053,32.0963957902406
873.1241,1103.7076,840.93,32.0969566662799,-101.346851802565,-101.346851802565,32.0969566662799
878.1241,1103.7076,822.69,32.097495869122,-101.293779214115,-101.293779214115,32.097495869122
883.1241,1103.7076,742.2,32.0980133984099,-101.240706030122,-101.240706030122,32.0980133984099
888.1241,1103.7076,743.72,32.0985092538006,-101.187632275006,-101.187632275006,32.0985092538006
893.1241,1103.7076,715.91,32.0989834349658,-101.134557973188,-101.134557973188,32.0989834349658
898.1241,1103.7076,704.14,32.0994359415915,-101.08148314909,-101.08148314909,32.0994359415915
903.1241,1103.7076,698.05,32.099866773378,-101.028407827138,-101.028407827138,32.099866773378
908.1241,1103.7076,691.3,32.1002759300398,-100.975332031757,-100.975332031757,32.1002759300398
913.1241,1103.7076,662.45,32.1006634113061,-100.922255787373,-100.922255787373,32.1006634113061
918.1241,1103.7076,675.83,32.1010292169203,-100.869179118416,-100.869179118416,32.1010292169203
923.1241,1103.7076,637.76,32.1013733466399,-100.816102049314,-100.816102049314,32.1013733466399
928.1241,1103.7076,627.66,32.1016958002372,-100.763024604499,-100.763024604499,32.1016958002372
933.1241,1103.7076,632.22,32.1019965774986,-100.709946808401,-100.709946808401,32.1019965774986
938.1241,1103.7076,705.32,32.1022756782248,-100.656868685454,-100.656868685454,32.1022756782248
943.1241,1103.7076,723.2,32.1025331022311,-100.60379026009,-100.60379026009,32.1025331022311
948.1241,1103.7076,731.71,32.1027688493469,-100.550711556744,-100.550711556744,32.1027688493469
953.1241,1103.7076,755,32.1029829194161,-100.497632599852,-100.497632599852,32.1029829194161
958.1241,1103.7076,764.24,32.103175312297,-100.444553413848,-100.444553413848,32.103175312297
963.1241,1103.7076,665,32.103346027862,-100.391474023169,-100.391474023169,32.103346027862
968.1241,1103.7076,636.86,32.1034950659983,-100.338394452253,-100.338394452253,32.1034950659983
973.1241,1103.7076,644.97,32.1036224266069,-100.285314725536,-100.285314725536,32.1036224266069
978.1241,1103.7076,681.46,32.1037281096037,-100.232234867457,-100.232234867457,32.1037281096037
983.1241,1103.7076,641.23,32.1038121149186,-100.179154902453,-100.179154902453,32.1038121149186
988.1241,1103.7076,653.65,32.1038744424959,-100.126074854963,-100.126074854963,32.1038744424959
993.1241,1103.7076,655.77,32.1039150922944,-100.072994749427,-100.072994749427,32.1039150922944
998.1241,1103.7076,642.56,32.1039340642872,-100.019914610283,-100.019914610283,32.1039340642872
1003.1241,1103.7076,612.26,32.1039313584618,-99.9668344619691,-99.9668344619691,32.1039313584618
1008.1241,1103.7076,608.6,32.1039069748198,-99.9137543289256,-99.9137543289256,32.1039069748198
1013.1241,1103.7076,602.76,32.1038609133775,-99.8606742355912,-99.8606742355912,32.1038609133775
1018.1241,1103.7076,584.82,32.1037931741653,-99.8075942064046,-99.8075942064046,32.1037931741653
1023.1241,1103.7076,590.58,32.1037037572282,-99.7545142658046,-99.7545142658046,32.1037037572282
1028.1241,1103.7076,567.02,32.1035926626252,-99.7014344382297,-99.7014344382297,32.1035926626252
1033.1241,1103.7076,558.76,32.1034598904301,-99.648354748118,-99.648354748118,32.1034598904301
1038.1241,1103.7076,604.55,32.1033054407308,-99.5952752199073,-99.5952752199073,32.1033054407308
1043.1241,1103.7076,596.37,32.1031293136295,-99.542195878035,-99.542195878035,32.1031293136295
1048.1241,1103.7076,588.54,32.1029315092428,-99.4891167469378,-99.4891167469378,32.1029315092428
1053.1241,1103.7076,540.86,32.1027120277018,-99.436037851052,-99.436037851052,32.1027120277018
1058.1241,1103.7076,491.71,32.1024708691519,-99.3829592148132,-99.3829592148132,32.1024708691519
1063.1241,1103.7076,511.96,32.1022080337528,-99.3298808626562,-99.3298808626562,32.1022080337528
1068.1241,1103.7076,533.66,32.1019235216784,-99.2768028190151,-99.2768028190151,32.1019235216784
1073.1241,1103.7076,515.71,32.1016173331173,-99.2237251083232,-99.2237251083232,32.1016173331173
1078.1241,1103.7076,511.3,32.1012894682723,-99.1706477550127,-99.1706477550127,32.1012894682723
1083.1241,1103.7076,521.85,32.1009399273604,-99.117570783515,-99.117570783515,32.1009399273604
1088.1241,1103.7076,498.17,32.1005687106132,-99.0644942182604,-99.0644942182604,32.1005687106132
1093.1241,1103.7076,539.6,32.1001758182766,-99.0114180836779,-99.0114180836779,32.1001758182766
1098.1241,1103.7076,499.46,32.0997612506107,-98.9583424041956,-98.9583424041956,32.0997612506107
1103.1241,1103.7076,475.79,32.09932500789,-98.9052672042401,-98.9052672042401,32.09932500789
1108.1241,1103.7076,461.77,32.0988670904037,-98.8521925082368,-98.8521925082368,32.0988670904037
1113.1241,1103.7076,449.13,32.0983874984548,-98.7991183406098,-98.7991183406098,32.0983874984548
1118.1241,1103.7076,420.05,32.0978862323611,-98.7460447257815,-98.7460447257815,32.0978862323611
1123.1241,1103.7076,429.88,32.0973632924545,-98.6929716881728,-98.6929716881728,32.0973632924545
1128.1241,1103.7076,398.91,32.0968186790815,-98.6398992522034,-98.6398992522034,32.0968186790815
1133.1241,1103.7076,375.74,32.0962523926026,-98.5868274422907,-98.5868274422907,32.0962523926026
1138.1241,1103.7076,395.5,32.0956644333929,-98.533756282851,-98.533756282851,32.0956644333929
1143.1241,1103.7076,366,32.0950548018419,-98.4806857982984,-98.4806857982984,32.0950548018419
1148.1241,1103.7076,424,32.0944234983533,-98.4276160130452,-98.4276160130452,32.0944234983533
1153.1241,1103.7076,462.48,32.0937705233453,-98.3745469515019,-98.3745469515019,32.0937705233453
1158.1241,1103.7076,450.72,32.0930958772504,-98.3214786380768,-98.3214786380768,32.0930958772504
1163.1241,1103.7076,399.78,32.0923995605153,-98.2684110971765,-98.2684110971765,32.0923995605153
1168.1241,1103.7076,400.13,32.0916815736013,-98.215344353205,-98.215344353205,32.0916815736013
1173.1241,1103.7076,341.83,32.0909419169839,-98.1622784305645,-98.1622784305645,32.0909419169839
1178.1241,1103.7076,372.44,32.0901805911531,-98.1092133536546,-98.1092133536546,32.0901805911531
1183.1241,1103.7076,355.97,32.089397596613,-98.0561491468728,-98.0561491468728,32.089397596613
1188.1241,1103.7076,359.94,32.0885929338823,-98.0030858346142,-98.0030858346142,32.0885929338823
1193.1241,1103.7076,399.97,32.087766603494,-97.9500234412712,-97.9500234412712,32.087766603494
1198.1241,1103.7076,350.38,32.0869186059954,-97.8969619912339,-97.8969619912339,32.0869186059954
1203.1241,1103.7076,314.79,32.0860489419482,-97.8439015088897,-97.8439015088897,32.0860489419482
1208.1241,1103.7076,290.94,32.0851576119283,-97.7908420186234,-97.7908420186234,32.0851576119283
1213.1241,1103.7076,296.26,32.0842446165263,-97.737783544817,-97.737783544817,32.0842446165263
1218.1241,1103.7076,284.27,32.0833099563468,-97.6847261118496,-97.6847261118496,32.0833099563468
1223.1241,1103.7076,264.88,32.0823536320089,-97.6316697440976,-97.6316697440976,32.0823536320089
1228.1241,1103.7076,232.91,32.0813756441461,-97.5786144659344,-97.5786144659344,32.0813756441461
1233.1241,1103.7076,195.46,32.0803759934062,-97.5255603017304,-97.5255603017304,32.0803759934062
1238.1241,1103.7076,186.04,32.0793546804514,-97.4725072758529,-97.4725072758529,32.0793546804514
1243.1241,1103.7076,208.16,32.0783117059581,-97.4194554126661,-97.4194554126661,32.0783117059581
1248.1241,1103.7076,215.64,32.0772470706173,-97.3664047365309,-97.3664047365309,32.0772470706173
1253.1241,1103.7076,221.9,32.0761607751342,-97.313355271805,-97.313355271805,32.0761607751342
1258.1241,1103.7076,208.22,32.0750528202282,-97.2603070428428,-97.2603070428428,32.0750528202282
1263.1241,1103.7076,223.61,32.0739232066335,-97.2072600739953,-97.2072600739953,32.0739232066335
1268.1241,1103.7076,191.57,32.0727719350982,-97.1542143896098,-97.1542143896098,32.0727719350982
1273.1241,1103.7076,208.94,32.0715990063849,-97.1011700140303,-97.1011700140303,32.0715990063849
1278.1241,1103.7076,245.85,32.0704044212708,-97.0481269715972,-97.0481269715972,32.0704044212708
1283.1241,1103.7076,201.69,32.0691881805471,-96.9950852866472,-96.9950852866472,32.0691881805471
1288.1241,1103.7076,184.07,32.0679502850194,-96.9420449835129,-96.9420449835129,32.0679502850194
1293.1241,1103.7076,164.85,32.066690735508,-96.8890060865237,-96.8890060865237,32.066690735508
1298.1241,1103.7076,163.93,32.0654095328471,-96.8359686200047,-96.8359686200047,32.0654095328471
1303.1241,1103.7076,169.95,32.0641066778855,-96.7829326082772,-96.7829326082772,32.0641066778855
1308.1241,1103.7076,169.83,32.0627821714864,-96.7298980756584,-96.7298980756584,32.0627821714864
1313.1241,1103.7076,151.59,32.0614360145271,-96.6768650464616,-96.6768650464616,32.0614360145271
1318.1241,1103.7076,135.16,32.0600682078995,-96.6238335449957,-96.6238335449957,32.0600682078995
1323.1241,1103.7076,128.47,32.0586787525098,-96.5708035955657,-96.5708035955657,32.0586787525098
1328.1241,1103.7076,143.91,32.0572676492784,-96.5177752224721,-96.5177752224721,32.0572676492784
1333.1241,1103.7076,137.38,32.0558348991403,-96.464748450011,-96.464748450011,32.0558348991403
1338.1241,1103.7076,120.47,32.0543805030446,-96.4117233024745,-96.4117233024745,32.0543805030446
1343.1241,1103.7076,120.13,32.0529044619549,-96.3586998041497,-96.3586998041497,32.0529044619549
1348.1241,1103.7076,91.28,32.0514067768491,-96.3056779793194,-96.3056779793194,32.0514067768491
1353.1241,1103.7076,100.39,32.0498874487196,-96.2526578522619,-96.2526578522619,32.0498874487196
1358.1241,1103.7076,106.83,32.0483464785728,-96.1996394472507,-96.1996394472507,32.0483464785728
1363.1241,1103.7076,101.51,32.0467838674299,-96.1466227885546,-96.1466227885546,32.0467838674299
1368.1241,1103.7076,86.17,32.0451996163261,-96.0936079004374,-96.0936079004374,32.0451996163261
1373.1241,1103.7076,80.92,32.0435937263111,-96.0405948071583,-96.0405948071583,32.0435937263111
1378.1241,1103.7076,101.69,32.0419661984488,-95.9875835329716,-95.9875835329716,32.0419661984488
1383.1241,1103.7076,130.35,32.0403170338178,-95.9345741021261,-95.9345741021261,32.0403170338178
1388.1241,1103.7076,129.11,32.0386462335106,-95.8815665388663,-95.8815665388663,32.0386462335106
1393.1241,1103.7076,124.18,32.0369537986344,-95.8285608674308,-95.8285608674308,32.0369537986344
1398.1241,1103.7076,131.23,32.0352397303106,-95.7755571120534,-95.7755571120534,32.0352397303106
1403.1241,1103.7076,150.42,32.033504029675,-95.7225552969627,-95.7225552969627,32.033504029675
1408.1241,1103.7076,156.87,32.0317466978776,-95.6695554463817,-95.6695554463817,32.0317466978776
1413.1241,1103.7076,143.78,32.029967736083,-95.6165575845282,-95.6165575845282,32.029967736083
1418.1241,1103.7076,174.55,32.0281671454699,-95.5635617356144,-95.5635617356144,32.0281671454699
1423.1241,1103.7076,121.94,32.0263449272315,-95.510567923847,-95.510567923847,32.0263449272315
1428.1241,1103.7076,124.25,32.0245010825754,-95.4575761734272,-95.4575761734272,32.0245010825754
1433.1241,1103.7076,109.61,32.0226356127233,-95.4045865085504,-95.4045865085504,32.0226356127233
1438.1241,1103.7076,199.17,32.0207485189116,-95.3515989534063,-95.3515989534063,32.0207485189116
1443.1241,1103.7076,165.76,32.0188398023907,-95.2986135321789,-95.2986135321789,32.0188398023907
1448.1241,1103.7076,132.52,32.0169094644255,-95.2456302690461,-95.2456302690461,32.0169094644255
1453.1241,1103.7076,111.9,32.0149575062953,-95.1926491881802,-95.1926491881802,32.0149575062953
1458.1241,1103.7076,96.93,32.0129839292937,-95.1396703137473,-95.1396703137473,32.0129839292937
1463.1241,1103.7076,127.64,32.0109887347286,-95.0866936699074,-95.0866936699074,32.0109887347286
1468.1241,1103.7076,98.67,32.0089719239223,-95.0337192808145,-95.0337192808145,32.0089719239223
1473.1241,1103.7076,104.94,32.0069334982115,-94.9807471706164,-94.9807471706164,32.0069334982115
1478.1241,1103.7076,122.03,32.004873458947,-94.9277773634545,-94.9277773634545,32.004873458947
1483.1241,1103.7076,91.24,32.0027918074944,-94.874809883464,-94.874809883464,32.0027918074944
1488.1241,1103.7076,125.18,32.0006885452331,-94.8218447547737,-94.8218447547737,32.0006885452331
1493.1241,1103.7076,111.13,31.9985636735572,-94.768882001506,-94.768882001506,31.9985636735572
1498.1241,1103.7076,154.86,31.9964171938752,-94.7159216477765,-94.7159216477765,31.9964171938752
1503.1241,1103.7076,144.28,31.9942491076096,-94.6629637176947,-94.6629637176947,31.9942491076096
1508.1241,1103.7076,153.78,31.9920594161975,-94.610008235363,-94.610008235363,31.9920594161975
1513.1241,1103.7076,104.88,31.9898481210904,-94.5570552248774,-94.5570552248774,31.9898481210904
1518.1241,1103.7076,101.75,31.987615223754,-94.5041047103268,-94.5041047103268,31.987615223754
1523.1241,1103.7076,108.84,31.9853607256682,-94.4511567157936,-94.4511567157936,31.9853607256682
1528.1241,1103.7076,119.95,31.9830846283276,-94.3982112653531,-94.3982112653531,31.9830846283276
