ID,value,LAT,LON,ELEV,NAME
USC00414278,243.792386185243,31.8456,-99.5606,594.1,HORDS CREEK DAM               
USC00414326,262.961320754717,29.7456,-95.28,5.8,HOUSTON-PORT                  
USC00414328,259.924544666089,29.9167,-95.15,17.7,HOUSTON SAN JACINTO DA        
USC00414333,246.850044365572,29.4717,-95.0833,5.8,HOUSTON NWSO                  
USC00414348,271.343810444874,30.0047,-101.1772,478.5,HUDSPETH RVR RCH              
USC00414382,249.462260461478,30.7064,-95.5422,150.6,HUNTSVILLE                    
USC00414483,243.934173100366,32.8167,-95.9167,137.2,IRON BRG DAM                  
USC00414517,233.773465346535,33.2064,-98.1689,329.5,JACKSBORO                     
USC00414525,251.528795811518,31.9622,-95.2736,170.7,JACKSONVILLE                  
USC00414570,230.902580071174,33.2542,-100.5731,612.6,JAYTON                        
USC00414577,241.033905065816,32.7692,-94.3592,64.3,JEFFERSON                     
USC00414597,247.300492610837,32.6406,-96.9747,180.1,JOE POOL LAKE                 
USC00414605,252.655158570855,30.3,-98.4094,346.6,JOHNSON CITY 2N               
USC00414670,269.146774193548,30.4453,-99.8045,532.5,JUNCTION 4SSW                 
USC00414675,264.414960629921,30.0833,-101.1167,554.7,JUNO 4 S                      
USC00414696,262.744332493703,28.9069,-97.8756,137.2,KARNES CITY 2N                
USC00414705,245.572615749901,32.5589,-96.2725,128,KAUFMAN 3 SE                  
USC00414770,231.938536585366,31.0158,-104.1108,1402.7,KENT 8SE                      
USC00414782,246.48924520923,30.0739,-99.1094,547.7,KERRVILLE 3 NNE               
USC00414792,245.204476969436,31.0658,-97.6919,248.4,KILLEEN                       
USC00414903,270.44391025641,29.9175,-96.8769,108.8,LA GRANGE                     
USC00414931,254.818752451942,31.9836,-106.5914,1179.6,LA TUNA 1 S                   
USC00414950,299.216304793118,29.2694,-103.7575,732.4,LAJITAS                       
USC00414976,242.664285714286,32.8242,-95.5275,126.2,LAKE FK RSVR                  
USC00414982,240.708982035928,33.7542,-99.1442,355.7,LAKE KEMP                     
USC00415013,236.803859787318,32.7228,-101.9456,903.7,LAMESA 1 SSE                  
USC00415018,244.582942097027,31.0717,-98.1847,314.6,LAMPASAS                      
USC00415048,274.941504178273,29.8097,-101.5603,393.2,LANGTRY                       
USC00415060,301.064919827923,27.5683,-99.4983,131.1,LAREDO 2                      
USC00415094,239.566082802548,33.0353,-96.4861,155.4,LAVON DAM                     
USC00415183,237.356667970278,33.55,-102.3758,1071.1,LEVELLAND                     
USC00415193,253.478313741386,30.4064,-97.0133,128.9,LEXINGTON                     
USC00415196,261.468126710989,30.0592,-94.795,10.7,LIBERTY                       
USC00415247,216.16993987976,36.2361,-100.2708,728.5,LIPSCOMB                      
USC00415265,225.694874851013,33.8692,-102.2592,1056.4,LITTLEFIELD                   
USC00415271,255.616633663366,30.7394,-94.9256,54.3,LIVINGSTON 2 NNE              
USC00415272,258.470035252644,30.7425,-98.6542,310.9,LLANO                         
USC00415341,243.940071556351,32.4725,-94.7172,100.6,LONGVIEW                      
USC00415429,267.836662749706,29.6756,-97.6578,121.9,LULING                        
USC00415454,273.597184200235,29.2358,-98.8433,220.1,LYTLE 3W                      
USC00415477,263.624168947986,30.9392,-95.9203,76.8,MADISONVILLE                  
USC00415579,250.880345233425,30.1925,-103.2717,1215.8,MARATHON                      
USC00415596,241.045634920635,30.3125,-104.0722,1460,MARFA 3W                      
USC00415611,251.66836136097,31.305,-96.8767,124.1,MARLIN                        
USC00415618,236.816806053365,32.4892,-94.3289,92,MARSHALL                      
USC00415658,230.34645030426,34.025,-100.8117,719.3,MATADOR                       
USC00415659,265.608747514911,28.6836,-95.9733,3,MATAGORDA NO 2                
USC00415661,276.177551818537,28.0372,-97.8725,42.1,MATHIS 4 SSW                  
USC00415707,256.343406593407,31.1331,-102.2217,750.1,MCCAMEY                       
USC00415721,292.566847147022,26.565,-98.1236,67.1,MCCOOK                        
USC00415742,264.477791614778,29.81,-99.2497,521.8,MEDINA 1NE                    
USC00415757,244.458284371328,31.435,-97.4011,220.4,MCGREGOR                      
USC00415766,243.188702415063,33.1903,-96.5914,178.6,MCKINNEY  MUNICIPAL AIRPORT   
USC00415770,219.212216131558,35.2361,-100.5922,802.2,MC LEAN                       
USC00415821,233.425273865415,34.7261,-100.5372,637,MEMPHIS                       
USC00415822,252.00981595092,30.9044,-99.7867,603.2,MENARD                        
USC00415869,260.629378980892,31.6181,-96.4497,153.3,MEXIA                         
USC00415875,207.899452269171,35.6936,-100.6392,837.3,MIAMI                         
USC00415891,258.343538767396,32.0186,-102.0258,846.1,MIDLAND 4 ENE                 
USC00415956,239.683912691997,32.7167,-95.3667,117.3,MINEOLA 8 ENE                 
USC00415972,300.926018287614,26.2167,-98.4,40.5,MISSION 4 W                   
USC00415999,276.377786468518,31.5414,-102.9122,776.3,MONAHANS                      
USC00416074,226.521166134185,33.7186,-102.7586,1147.9,MORTON                        
USC00416104,207.341762149348,30.7053,-104.0233,2069.6,MT LOCKE                      
USC00416108,238.498752079867,33.1689,-95.0056,129.5,MT PLEASANT                   
USC00416119,233.898073836276,33.1964,-95.2236,136.2,MT VERNON                     
USC00416135,224.786454183267,34.2192,-102.7328,1167.4,MULESHOE #1                   
USC00416137,229.563787638669,33.9544,-102.7783,1140,MULESHOE NTL WR               
USC00416146,255.807996832937,33.4539,-99.6158,451.1,MUNDAY                        
USC00416177,248.613218615565,31.6164,-94.6431,132.6,NACOGDOCHES                   
USC00416210,246.757254901961,31.9611,-96.6881,138.4,NAVARRO MILLS DAM             
USC00416286,264.1551798873,29.2667,-95.895,21.9,NEW GULF                      
USC00416368,267.484689766318,29.2828,-97.7675,103.6,NIXON                         
USC00416499,252.144091087554,31.4539,-100.4933,598.6,O C FISHER DAM                
USC00416636,245.636248948696,33.3733,-98.7664,364.2,OLNEY                         
USC00416644,217.155590927179,34.1797,-102.1356,1109.5,OLTON                         
USC00416680,244.045940594059,30.2264,-93.7394,5.5,ORANGE 9 N                    
USC00416734,250.986951364176,30.7169,-101.2061,714.8,OZONA                         
USC00416740,236.969080234834,34.0067,-100.2989,579.1,PADUCAH                       
USC00416747,260.972581276929,31.5064,-99.9305,504.1,PAINT ROCK                    
USC00416776,206.012519561815,35.5544,-100.9736,960.1,PAMPA #2                      
USC00416780,261.114222222222,30.2061,-101.5575,514.8,PANDALE 1 N                   
USC00416781,256.512195121951,30.2678,-101.4533,507.5,PANDALE 11 NE                 
USC00416792,251.616679718089,29.3272,-103.2061,1140,PANTHER JUNCTION              
USC00416794,236.167067307692,33.6744,-95.5586,165.2,PARIS                         
USC00416879,284.06745623069,28.8889,-99.0897,193.5,PEARSALL                      
USC00416892,265.408841940532,31.4167,-103.5,795.5,PECOS                         
USC00416932,251.61062992126,31.7356,-102.5897,894,PENWELL                       
USC00416950,205.031098546042,36.3897,-100.8239,896.7,PERRYTON                      
USC00416959,274.580892942871,29.6603,-103.1736,873.3,PERSIMMON GAP                 
USC00417028,241.986290638465,33.3658,-97.0122,210.3,PILOT POINT ISL DU BOI        
USC00417044,212.453293155403,31.8903,-104.8078,1704.1,PINE SPRINGS                  
USC00417074,231.306267244777,33.1869,-102.8281,1120.1,PLAINS                        
USC00417079,215.28392647634,34.1892,-101.7022,1027.2,PLAINVIEW                     
USC00417140,262.289256198347,28.6575,-96.5553,6.1,PT COMFORT                    
USC00417170,245.780804694049,27.8381,-97.0592,3.7,PORT ARANSAS                  
USC00417179,264.771226415094,26.0942,-97.3094,5.2,PORT ISABEL                   
USC00417184,253.115510204082,26.5578,-97.4264,2.7,PORT MANSFIELD                
USC00417206,235.962868117798,33.1986,-101.3744,795.8,POST                          
USC00417215,269.323273891175,29.0281,-98.5686,129.5,POTEET                        
USC00417232,250.546176762661,29.9167,-99.7908,625.4,PRADE RCH                     
USC00417262,304.229116945107,29.5711,-104.3714,795.5,PRESIDIO                      
USC00417300,251.88085782367,31.9633,-98.4942,372.2,PROCTOR RSVR                  
USC00417327,252.717246773563,32.3664,-99.1925,494.1,PUTNAM                        
USC00417336,232.542144835774,34.2761,-99.7578,488.3,QUANAH 2 SW                   
USC00417458,291.759198691742,26.4644,-97.7847,9.4,RAYMONDVILLE                  
USC00417481,283.380053908356,31.895,-103.9183,867.8,RED BLUFF DAM                 
USC00417497,265.407668231612,29.9667,-97.45,158.5,RED ROCK                      
USC00417533,266.223817567568,28.3294,-97.2947,13.7,REFUGIO 2 NW                  
USC00417622,293.35205364627,26.3769,-98.8117,52.4,RIO GRANDE CITY               
USC00417633,237.884646302251,32.0817,-98.9658,497.7,RISING STAR 1S                
USC00417669,257.6315995307,31.8836,-100.5358,583.4,ROBERT LEE 4WSW               
USC00417677,278.053904082442,27.7894,-97.6619,25.9,ROBSTOWN                      
USC00417704,265.135506677141,28.0183,-97.0561,2.4,ROCKPORT                      
USC00417706,247.317016317016,30.0239,-100.2119,726,ROCKSPRINGS                   
USC00417743,239.639447731755,32.4481,-100.5264,725.4,ROSCOE                        
USC00417782,256.74724790841,32.8556,-100.4611,608.1,ROTAN                         
USC00417841,238.234758511481,31.8092,-95.1428,211.8,RUSK                          
USC00417920,254.159027500996,31.7456,-105.0806,1134.5,SALT FLAT                     
USC00417936,251.107843137255,31.0619,-94.1011,57.6,SAM RAYBURN DAM               
USC00417983,264.768028846154,29.8833,-97.9494,202.7,SAN MARCOS                    
USC00417992,254.319477434679,31.1833,-98.7167,364.2,SAN SABA                      
USC00418022,248.029909484455,30.1414,-102.3917,849.8,SANDERSON                     
USC00418043,236.580855018587,33.3633,-97.1744,205.7,SANGER                        
USC00418059,288.653322658127,26.2656,-97.8714,15.2,SANTA ROSA 3 WNW              
USC00418160,254.630806845966,29.7714,-96.1456,59.7,SEALY                         
USC00418169,262.422736220472,29.4508,-98.7028,286.5,SAN ANTONIO/SEAWORLD          
USC00418201,239.951505670708,32.7131,-102.6597,1016.8,SEMINOLE                      
USC00418221,240.563232323232,33.6419,-99.2894,399.6,SEYMOUR 3NW                   
USC00418236,218.121176003178,35.215,-100.2503,719.3,SHAMROCK #2                   
USC00418252,265.755767700875,30.6886,-101.8272,662.9,SHEFFIELD                     
USC00418274,231.89988267501,33.7033,-96.6419,231.6,SHERMAN                       
USC00418305,246.748960498961,31.1831,-105.3542,1399,SIERRA BLANCA 2 E             
USC00418323,216.704037632301,34.4722,-101.3006,999.7,SILVERTON                     
USC00418354,269.13552238806,28.0422,-97.5428,14.6,SINTON                        
USC00418415,268.820451843044,30.0092,-97.1644,96.6,SMITHVILLE                    
USC00418446,257.325098039216,30.3367,-96.5403,80.2,SOMERVILLE DAM                
USC00418487,264.677966101695,26.0814,-97.1033,1.5,S PADRE IS                    
USC00418523,225.106374657802,36.1981,-101.1847,943.4,SPEARMAN                      
USC00418566,238.084184715979,33.4792,-100.8761,700.1,SPUR                          
USC00418583,250.985783915516,32.9403,-99.8036,491.3,STAMFORD 1                    
USC00418630,252.327408019843,31.8347,-100.9828,694.9,STERLING CITY                 
USC00418646,255.616354759967,31.0372,-97.5283,215.2,STILLHOUSE HOLLOW DAM         
USC00418692,198.877172195893,36.4414,-102.0775,1098.2,STRATFORD                     
USC00418728,262.388345717638,29.6219,-95.6567,25.6,SUGAR LAND                    
USC00418743,239.085647242863,33.1481,-95.6269,150.9,SULPHUR SPRINGS               
USC00418818,232.54751662104,33.1714,-101.7981,951,TAHOKA                        
USC00418861,258.966757919437,30.57,-97.4092,172.2,TAYLOR                        
USC00418910,243.647177419355,31.0781,-97.3183,193.5,TEMPLE                        
USC00418942,234.588580367618,33.4367,-94.0772,118.9,TEXARKANA                     
USC00418996,264.22383252818,29.4822,-95.6314,21.3,THOMPSONS 3 WSW               
USC00419014,242.448532289628,33.1806,-99.1897,417.6,THROCKMORTON                  
USC00419031,285.859760956175,28.4114,-98.5294,105.2,TILDEN 4 SSE                  
USC00419068,243.013693270736,31.175,-93.5653,57.9,TOLEDO BEND DAM               
USC00419088,255.255603617774,31.4028,-106.0581,1074.4,TORNILLO 2 SSE                
USC00419101,245.401736385162,30.7931,-94.1819,65.2,TOWN BLUFF DAM                
USC00419163,245.615814696486,33.7569,-99.8619,478.8,TRUSCOTT 3 W                  
USC00419175,216.779256360078,34.5475,-101.7614,1060.7,TULIA                         
USC00419191,240.557842733635,34.3956,-100.8972,710.2,TURKEY                        
USC00419207,245.849432929214,32.3067,-95.2969,167.6,TYLER                         
USC00419270,248.482026143791,30.5864,-104.4997,1353.3,VALENTINE                     
USC00419295,244.599599198397,31.0417,-104.8372,1239,VAN HORN                      
USC00419346,237.848652931854,34.1517,-99.3256,368.8,VERNON                        
USC00419417,247.480141565081,31.6003,-97.2169,150.9,WACO DAM                      
USC00419491,250.671130366286,30.3236,-96.1594,65.5,WASHINGTON SP                 
USC00419499,252.375100725222,31.6725,-100.7283,644.7,WATER VALLEY                  
USC00419522,246.044391597305,32.4281,-96.8422,190.8,WAXAHACHIE                    
USC00419532,243.69592476489,32.7483,-97.77,291.1,WEATHERFORD                   
USC00419559,270.122013651877,28.1136,-97.4178,15.2,WELDER WILDLIFE FOUNDATION    
USC00419565,245.112328767123,34.8422,-100.2103,621.8,WELLINGTON                    
USC00419588,291.306338028169,26.1781,-97.9708,22.9,WESLACO                       
USC00419715,251.090479937057,31.8611,-97.375,175,WHITNEY DAM                   
USC00419800,235.662754303599,32.7019,-96.015,158.5,WILLS PT                      
USC00419847,254.474663499604,32.0444,-100.1078,613.3,WINGATE                       
USC00419916,236.674864526886,33.3039,-94.1583,86,WRIGHT PATMAN DM & LK         
USC00419952,268.848686952897,29.2739,-97.1556,89.9,YOAKUM                        
USC00419966,273.074027603513,31.6953,-106.3217,1118.6,YSLETA                        
USC00419976,292.979927739864,26.8706,-99.2536,97.5,ZAPATA 1 S                    
USW00003904,261.261243644896,30.5892,-96.3647,93,COLLEGE STN                   
USW00003927,246.725068439578,32.8978,-97.0189,170.7,DALLAS FT WORTH AP            
USW00003951,245.388409371147,32.35,-94.65,124.1,LONGVIEW WSMO                 
USW00003969,236.775518185373,32.2314,-98.2319,393.2,STEPHENVILLE                  
USW00012912,270.168947985921,28.8614,-96.9303,35.1,VICTORIA RGNL AP              
USW00012917,257.935862338678,29.9506,-94.0206,4.9,PORT ARTHUR SE TX AP          
USW00012918,258.190815518607,29.6381,-95.2819,13.4,HOUSTON HOBBY AP              
USW00012919,283.740711771607,25.9156,-97.4186,7,BROWNSVILLE                   
USW00012921,269.338678138444,29.5442,-98.4839,240.5,SAN ANTONIO INTL AP           
USW00012924,274.18420023465,27.7839,-97.5108,13.7,CORPUS CHRISTI                
USW00012926,268.156433320297,27.6833,-97.2833,5.5,CORPUS CHRISTI NAS            
USW00012928,286.613218615565,27.5,-97.8167,17.1,KINGSVILLE NAAS               
USW00012935,257.007821666015,28.7247,-96.2536,3.7,PALACIOS MUNI AP              
USW00012944,239.214704732108,29.3,-94.8,2.1,GALVESTON                     
USW00012959,297.649843505477,26.1839,-98.2539,30.5,MCALLEN MILLER INTL AP        
USW00012960,263.47868596011,29.98,-95.36,29,HOUSTON INTERCONT AP          
USW00012962,264.000391083301,29.36,-99.1742,280.4,HONDO MUNI AP                 
USW00013904,250.192405063291,30.1831,-97.68,146.3,AUSTIN BERGSTROM AP           
USW00013958,263.451701212358,30.3208,-97.7603,204.2,AUSTIN-CAMP MABRY             
USW00013959,258.413375048885,31.6189,-97.2283,152.4,WACO RGNL AP                  
USW00013960,246.865467344544,32.8519,-96.8556,134.1,DALLAS LOVE FLD               
USW00013961,251.573770491803,32.8192,-97.3614,209.4,FT WORTH MEACHAM FLD          
USW00013962,242.451310129057,32.4106,-99.6822,545.6,ABILENE RGNL AP               
USW00013966,240.069221744232,33.9786,-98.4928,310,WICHITA FALLS MUNI AP         
USW00022010,271.755181853735,29.3783,-100.9269,304.5,DEL RIO INTL AP               
USW00023007,234.909126984127,34.4272,-100.2831,594.7,CHILDRESS MUNI AP             
USW00023023,249.495111458741,31.9433,-102.1889,874.2,MIDLAND ODESSA                
USW00023034,254.309737974189,31.3711,-100.4922,576.1,SAN ANGELO                    
USW00023040,263.609555189456,31.78,-103.2017,855.6,WINKLER CO AP                 
USW00023041,245.769077107471,32.2442,-101.4536,765,BIG SPRING                    
USW00023042,235.053187328901,33.6542,-101.8136,993.3,LUBBOCK                       
USW00023044,254.940555338287,31.8111,-106.3758,1194.2,EL PASO INTL AP               
USW00023047,211.337113805241,35.2333,-101.7089,1093.3,AMARILLO                      
USW00023072,226.201798983183,34.9325,-100.8903,823,CLARENDON                     
USW00093042,210.699547883272,36.0167,-102.55,1216.2,DALHART MUNI AP               
USW00093901,248.809151349237,32.7333,-96.9667,150,DALLAS HENSLEY FLD NAS        
USW00093914,248.47028526149,31.7831,-95.6039,141.7,PALESTINE 2 NE                
USW00093985,257.214328358209,32.7817,-98.0603,283.5,MINERAL WELLS AP              
USW00093987,255.691826359015,31.2361,-94.7544,87.8,LUFKIN ANGELINA CO AP         
