"","ID","year","month","day","TMAX"
"38342","USC00020949",1980,6,26,433
"38343","USC00020949",1980,6,27,444
"38344","USC00020949",1980,6,28,467
"38345","USC00020949",1980,6,29,461
"38346","USC00020949",1980,6,30,428
"38410","USC00020949",1980,7,1,378
"38411","USC00020949",1980,7,2,406
"38412","USC00020949",1980,7,3,406
"38413","USC00020949",1980,7,4,433
"38414","USC00020949",1980,7,5,439
"38415","USC00020949",1980,7,6,428
"38416","USC00020949",1980,7,7,406
"38417","USC00020949",1980,7,8,428
"38418","USC00020949",1980,7,9,433
"38419","USC00020949",1980,7,10,444
"38420","USC00020949",1980,7,11,439
"38421","USC00020949",1980,7,12,428
"38422","USC00020949",1980,7,13,411
"38423","USC00020949",1980,7,14,422
"38424","USC00020949",1980,7,15,444
"38425","USC00020949",1980,7,16,456
"38426","USC00020949",1980,7,17,456
"38427","USC00020949",1980,7,18,456
"38428","USC00020949",1980,7,19,444
"38429","USC00020949",1980,7,20,433
"38430","USC00020949",1980,7,21,461
"38431","USC00020949",1980,7,22,444
"38432","USC00020949",1980,7,23,433
"38433","USC00020949",1980,7,24,450
"38434","USC00020949",1980,7,25,461
"38435","USC00020949",1980,7,26,450
"38436","USC00020949",1980,7,27,467
"38437","USC00020949",1980,7,28,483
"38438","USC00020949",1980,7,29,456
"38439","USC00020949",1980,7,30,428
"38440","USC00020949",1980,7,31,428
"38503","USC00020949",1980,8,1,433
"38504","USC00020949",1980,8,2,439
"38505","USC00020949",1980,8,3,411
"38506","USC00020949",1980,8,4,417
"38507","USC00020949",1980,8,5,422
"38508","USC00020949",1980,8,6,439
"38509","USC00020949",1980,8,7,450
"38510","USC00020949",1980,8,8,456
"38511","USC00020949",1980,8,9,444
"38512","USC00020949",1980,8,10,444
"38513","USC00020949",1980,8,11,461
"38514","USC00020949",1980,8,12,450
"38515","USC00020949",1980,8,13,428
"38516","USC00020949",1980,8,14,406
"38517","USC00020949",1980,8,15,400
"38518","USC00020949",1980,8,16,389
"38519","USC00020949",1980,8,17,400
"38520","USC00020949",1980,8,18,389
"38521","USC00020949",1980,8,19,378
"38522","USC00020949",1980,8,20,383
"38523","USC00020949",1980,8,21,411
"38524","USC00020949",1980,8,22,411
"38525","USC00020949",1980,8,23,389
"38526","USC00020949",1980,8,24,383
"38527","USC00020949",1980,8,25,383
"38528","USC00020949",1980,8,26,411
"38529","USC00020949",1980,8,27,417
"38530","USC00020949",1980,8,28,411
"38531","USC00020949",1980,8,29,400
"38532","USC00020949",1980,8,30,400
"38533","USC00020949",1980,8,31,400
"38596","USC00020949",1980,9,1,389
"38597","USC00020949",1980,9,2,406
"38598","USC00020949",1980,9,3,406
"38599","USC00020949",1980,9,4,383
"38600","USC00020949",1980,9,5,378
"38601","USC00020949",1980,9,6,400
"38602","USC00020949",1980,9,7,389
"38603","USC00020949",1980,9,8,367
"38604","USC00020949",1980,9,9,350
"38605","USC00020949",1980,9,10,356
"38606","USC00020949",1980,9,11,361
"38607","USC00020949",1980,9,12,372
"38608","USC00020949",1980,9,13,378
"38609","USC00020949",1980,9,14,378
"38610","USC00020949",1980,9,15,389
"38611","USC00020949",1980,9,16,394
"38612","USC00020949",1980,9,17,422
"38613","USC00020949",1980,9,18,433
"38614","USC00020949",1980,9,19,433
"38615","USC00020949",1980,9,20,433
"38616","USC00020949",1980,9,21,378
"38617","USC00020949",1980,9,22,378
"38618","USC00020949",1980,9,23,383
"38619","USC00020949",1980,9,24,394
"38620","USC00020949",1980,9,25,400
"38621","USC00020949",1980,9,26,411
"38622","USC00020949",1980,9,27,389
"38623","USC00020949",1980,9,28,411
"38624","USC00020949",1980,9,29,428
"38625","USC00020949",1980,9,30,428
"38689","USC00020949",1980,10,1,428
"38690","USC00020949",1980,10,2,428
"38691","USC00020949",1980,10,3,428
"38692","USC00020949",1980,10,4,406
"38693","USC00020949",1980,10,5,400
"38694","USC00020949",1980,10,6,406
"38695","USC00020949",1980,10,7,406
"38696","USC00020949",1980,10,8,394
"38697","USC00020949",1980,10,9,378
"38698","USC00020949",1980,10,10,378
"38699","USC00020949",1980,10,11,361
"38700","USC00020949",1980,10,12,356
"39260","USC00020949",1981,4,14,350
"39261","USC00020949",1981,4,15,350
"39262","USC00020949",1981,4,16,356
"39270","USC00020949",1981,4,24,356
"39271","USC00020949",1981,4,25,350
"39274","USC00020949",1981,4,28,372
"39275","USC00020949",1981,4,29,383
"39276","USC00020949",1981,4,30,361
"39340","USC00020949",1981,5,1,350
"39341","USC00020949",1981,5,2,350
"39349","USC00020949",1981,5,10,372
"39350","USC00020949",1981,5,11,372
"39351","USC00020949",1981,5,12,367
"39352","USC00020949",1981,5,13,361
"39353","USC00020949",1981,5,14,356
"39357","USC00020949",1981,5,18,361
"39362","USC00020949",1981,5,23,356
"39363","USC00020949",1981,5,24,372
"39364","USC00020949",1981,5,25,372
"39368","USC00020949",1981,5,29,350
"39369","USC00020949",1981,5,30,389
"39370","USC00020949",1981,5,31,383
"39433","USC00020949",1981,6,1,389
"39434","USC00020949",1981,6,2,383
"39435","USC00020949",1981,6,3,389
"39436","USC00020949",1981,6,4,406
"39437","USC00020949",1981,6,5,439
"39438","USC00020949",1981,6,6,433
"39439","USC00020949",1981,6,7,444
"39440","USC00020949",1981,6,8,433
"39441","USC00020949",1981,6,9,433
"39442","USC00020949",1981,6,10,433
"39443","USC00020949",1981,6,11,406
"39444","USC00020949",1981,6,12,394
"39445","USC00020949",1981,6,13,367
"39446","USC00020949",1981,6,14,361
"39447","USC00020949",1981,6,15,378
"39448","USC00020949",1981,6,16,422
"39449","USC00020949",1981,6,17,456
"39450","USC00020949",1981,6,18,450
"39451","USC00020949",1981,6,19,444
"39452","USC00020949",1981,6,20,461
"39453","USC00020949",1981,6,21,456
"39454","USC00020949",1981,6,22,461
"39455","USC00020949",1981,6,23,450
"39456","USC00020949",1981,6,24,450
"39457","USC00020949",1981,6,25,461
"39458","USC00020949",1981,6,26,450
"39459","USC00020949",1981,6,27,433
"39460","USC00020949",1981,6,28,417
"39461","USC00020949",1981,6,29,433
"39462","USC00020949",1981,6,30,439
"39526","USC00020949",1981,7,1,422
"39527","USC00020949",1981,7,2,422
"39528","USC00020949",1981,7,3,433
"39529","USC00020949",1981,7,4,461
"39530","USC00020949",1981,7,5,461
"39531","USC00020949",1981,7,6,444
"39532","USC00020949",1981,7,7,433
"39533","USC00020949",1981,7,8,422
"39534","USC00020949",1981,7,9,433
"39535","USC00020949",1981,7,10,433
"39536","USC00020949",1981,7,11,411
"39537","USC00020949",1981,7,12,394
"39538","USC00020949",1981,7,13,400
"39539","USC00020949",1981,7,14,411
"39540","USC00020949",1981,7,15,417
"39541","USC00020949",1981,7,16,428
"39542","USC00020949",1981,7,17,433
"39543","USC00020949",1981,7,18,433
"39544","USC00020949",1981,7,19,439
"39545","USC00020949",1981,7,20,433
"39546","USC00020949",1981,7,21,450
"39547","USC00020949",1981,7,22,444
"39548","USC00020949",1981,7,23,450
"39549","USC00020949",1981,7,24,450
"39550","USC00020949",1981,7,25,456
"39551","USC00020949",1981,7,26,433
"39552","USC00020949",1981,7,27,450
"39553","USC00020949",1981,7,28,456
"39554","USC00020949",1981,7,29,450
"39555","USC00020949",1981,7,30,461
"39556","USC00020949",1981,7,31,444
"39619","USC00020949",1981,8,1,456
"39620","USC00020949",1981,8,2,450
"39621","USC00020949",1981,8,3,444
"39622","USC00020949",1981,8,4,433
"39623","USC00020949",1981,8,5,428
"39624","USC00020949",1981,8,6,433
"39625","USC00020949",1981,8,7,439
"39626","USC00020949",1981,8,8,439
"39627","USC00020949",1981,8,9,433
"39628","USC00020949",1981,8,10,428
"39629","USC00020949",1981,8,11,406
"39630","USC00020949",1981,8,12,383
"39631","USC00020949",1981,8,13,378
"39632","USC00020949",1981,8,14,367
"39633","USC00020949",1981,8,15,378
"39634","USC00020949",1981,8,16,422
"39635","USC00020949",1981,8,17,433
"39636","USC00020949",1981,8,18,422
"39637","USC00020949",1981,8,19,422
"39638","USC00020949",1981,8,20,444
"39639","USC00020949",1981,8,21,444
"39640","USC00020949",1981,8,22,422
"39641","USC00020949",1981,8,23,433
"39642","USC00020949",1981,8,24,444
"39643","USC00020949",1981,8,25,444
"39644","USC00020949",1981,8,26,444
"39645","USC00020949",1981,8,27,461
"39646","USC00020949",1981,8,28,456
"39647","USC00020949",1981,8,29,456
"39648","USC00020949",1981,8,30,433
"39649","USC00020949",1981,8,31,400
"39712","USC00020949",1981,9,1,406
"39713","USC00020949",1981,9,2,411
"39714","USC00020949",1981,9,3,411
"39715","USC00020949",1981,9,4,378
"39716","USC00020949",1981,9,5,389
"39717","USC00020949",1981,9,6,372
"39719","USC00020949",1981,9,8,372
"39720","USC00020949",1981,9,9,389
"39721","USC00020949",1981,9,10,394
"39722","USC00020949",1981,9,11,406
"39723","USC00020949",1981,9,12,406
"39724","USC00020949",1981,9,13,406
"39725","USC00020949",1981,9,14,406
"39726","USC00020949",1981,9,15,406
"39727","USC00020949",1981,9,16,406
"39728","USC00020949",1981,9,17,406
"39729","USC00020949",1981,9,18,406
"39730","USC00020949",1981,9,19,394
"39731","USC00020949",1981,9,20,389
"39732","USC00020949",1981,9,21,400
"39733","USC00020949",1981,9,22,367
"39734","USC00020949",1981,9,23,350
"39735","USC00020949",1981,9,24,367
"39736","USC00020949",1981,9,25,356
"39737","USC00020949",1981,9,26,378
"39738","USC00020949",1981,9,27,378
"39739","USC00020949",1981,9,28,394
"39740","USC00020949",1981,9,29,361
"39741","USC00020949",1981,9,30,361
"39811","USC00020949",1981,10,7,350
"40390","USC00020949",1982,4,28,367
"40392","USC00020949",1982,4,30,356
"40456","USC00020949",1982,5,1,356
"40462","USC00020949",1982,5,7,356
"40469","USC00020949",1982,5,14,350
"40471","USC00020949",1982,5,16,356
"40472","USC00020949",1982,5,17,378
"40473","USC00020949",1982,5,18,361
"40474","USC00020949",1982,5,19,361
"40475","USC00020949",1982,5,20,367
"40476","USC00020949",1982,5,21,372
"40477","USC00020949",1982,5,22,372
"40478","USC00020949",1982,5,23,389
"40479","USC00020949",1982,5,24,389
"40480","USC00020949",1982,5,25,389
"40481","USC00020949",1982,5,26,372
"40484","USC00020949",1982,5,29,350
"40486","USC00020949",1982,5,31,378
"40550","USC00020949",1982,6,2,356
"40551","USC00020949",1982,6,3,356
"40552","USC00020949",1982,6,4,372
"40553","USC00020949",1982,6,5,372
"40554","USC00020949",1982,6,6,356
"40555","USC00020949",1982,6,7,356
"40556","USC00020949",1982,6,8,361
"40557","USC00020949",1982,6,9,378
"40558","USC00020949",1982,6,10,389
"40559","USC00020949",1982,6,11,400
"40560","USC00020949",1982,6,12,389
"40561","USC00020949",1982,6,13,394
"40562","USC00020949",1982,6,14,367
"40563","USC00020949",1982,6,15,378
"40564","USC00020949",1982,6,16,394
"40565","USC00020949",1982,6,17,417
"40566","USC00020949",1982,6,18,411
"40567","USC00020949",1982,6,19,411
"40568","USC00020949",1982,6,20,406
"40569","USC00020949",1982,6,21,394
"40570","USC00020949",1982,6,22,411
"40571","USC00020949",1982,6,23,422
"40572","USC00020949",1982,6,24,417
"40573","USC00020949",1982,6,25,422
"40574","USC00020949",1982,6,26,428
"40575","USC00020949",1982,6,27,439
"40576","USC00020949",1982,6,28,450
"40577","USC00020949",1982,6,29,428
"40578","USC00020949",1982,6,30,422
"40642","USC00020949",1982,7,1,400
"40643","USC00020949",1982,7,2,372
"40644","USC00020949",1982,7,3,394
"40645","USC00020949",1982,7,4,389
"40646","USC00020949",1982,7,5,361
"40647","USC00020949",1982,7,6,378
"40649","USC00020949",1982,7,8,400
"40650","USC00020949",1982,7,9,406
"40651","USC00020949",1982,7,10,428
"40652","USC00020949",1982,7,11,439
"40653","USC00020949",1982,7,12,456
"40654","USC00020949",1982,7,13,450
"40655","USC00020949",1982,7,14,461
"40656","USC00020949",1982,7,15,450
"40657","USC00020949",1982,7,16,439
"40658","USC00020949",1982,7,17,428
"40659","USC00020949",1982,7,18,422
"40660","USC00020949",1982,7,19,439
"40661","USC00020949",1982,7,20,433
"40662","USC00020949",1982,7,21,433
"40663","USC00020949",1982,7,22,422
"40664","USC00020949",1982,7,23,433
"40665","USC00020949",1982,7,24,417
"40666","USC00020949",1982,7,25,372
"40667","USC00020949",1982,7,26,356
"40668","USC00020949",1982,7,27,389
"40669","USC00020949",1982,7,28,417
"40670","USC00020949",1982,7,29,439
"40671","USC00020949",1982,7,30,444
"40672","USC00020949",1982,7,31,439
"40735","USC00020949",1982,8,1,383
"40736","USC00020949",1982,8,2,422
"40737","USC00020949",1982,8,3,411
"40738","USC00020949",1982,8,4,422
"40739","USC00020949",1982,8,5,439
"40740","USC00020949",1982,8,6,406
"40741","USC00020949",1982,8,7,422
"40742","USC00020949",1982,8,8,439
"40743","USC00020949",1982,8,9,444
"40744","USC00020949",1982,8,10,450
"40745","USC00020949",1982,8,11,411
"40747","USC00020949",1982,8,13,361
"40748","USC00020949",1982,8,14,389
"40749","USC00020949",1982,8,15,400
"40750","USC00020949",1982,8,16,411
"40751","USC00020949",1982,8,17,383
"40752","USC00020949",1982,8,18,439
"40753","USC00020949",1982,8,19,439
"40754","USC00020949",1982,8,20,417
"40755","USC00020949",1982,8,21,417
"40756","USC00020949",1982,8,22,422
"40761","USC00020949",1982,8,27,378
"40762","USC00020949",1982,8,28,394
"40763","USC00020949",1982,8,29,417
"40764","USC00020949",1982,8,30,411
"40765","USC00020949",1982,8,31,422
"40828","USC00020949",1982,9,1,433
"40829","USC00020949",1982,9,2,444
"40830","USC00020949",1982,9,3,439
"40831","USC00020949",1982,9,4,422
"40832","USC00020949",1982,9,5,417
"40833","USC00020949",1982,9,6,433
"40836","USC00020949",1982,9,9,350
"40837","USC00020949",1982,9,10,367
"40846","USC00020949",1982,9,19,356
"40847","USC00020949",1982,9,20,378
"40848","USC00020949",1982,9,21,400
"40849","USC00020949",1982,9,22,422
"40850","USC00020949",1982,9,23,428
"40851","USC00020949",1982,9,24,417
"40852","USC00020949",1982,9,25,406
"40853","USC00020949",1982,9,26,367
"41592","USC00020949",1983,5,21,378
"41593","USC00020949",1983,5,22,400
"41594","USC00020949",1983,5,23,422
"41595","USC00020949",1983,5,24,428
"41596","USC00020949",1983,5,25,428
"41597","USC00020949",1983,5,26,428
"41598","USC00020949",1983,5,27,444
"41599","USC00020949",1983,5,28,461
"41600","USC00020949",1983,5,29,422
"41601","USC00020949",1983,5,30,406
"41602","USC00020949",1983,5,31,383
"41667","USC00020949",1983,6,3,350
"41668","USC00020949",1983,6,4,356
"41669","USC00020949",1983,6,5,378
"41670","USC00020949",1983,6,6,400
"41671","USC00020949",1983,6,7,411
"41672","USC00020949",1983,6,8,389
"41673","USC00020949",1983,6,9,361
"41674","USC00020949",1983,6,10,389
"41675","USC00020949",1983,6,11,383
"41676","USC00020949",1983,6,12,372
"41677","USC00020949",1983,6,13,378
"41678","USC00020949",1983,6,14,394
"41679","USC00020949",1983,6,15,411
"41680","USC00020949",1983,6,16,417
"41681","USC00020949",1983,6,17,428
"41682","USC00020949",1983,6,18,422
"41683","USC00020949",1983,6,19,411
"41684","USC00020949",1983,6,20,400
"41685","USC00020949",1983,6,21,394
"41686","USC00020949",1983,6,22,411
"41687","USC00020949",1983,6,23,417
"41688","USC00020949",1983,6,24,406
"41689","USC00020949",1983,6,25,400
"41690","USC00020949",1983,6,26,400
"41691","USC00020949",1983,6,27,383
"41692","USC00020949",1983,6,28,389
"41693","USC00020949",1983,6,29,411
"41694","USC00020949",1983,6,30,400
"41758","USC00020949",1983,7,1,394
"41759","USC00020949",1983,7,2,400
"41760","USC00020949",1983,7,3,411
"41761","USC00020949",1983,7,4,439
"41762","USC00020949",1983,7,5,461
"41763","USC00020949",1983,7,6,467
"41764","USC00020949",1983,7,7,428
"41765","USC00020949",1983,7,8,417
"41766","USC00020949",1983,7,9,406
"41767","USC00020949",1983,7,10,417
"41768","USC00020949",1983,7,11,422
"41769","USC00020949",1983,7,12,439
"41770","USC00020949",1983,7,13,461
"41771","USC00020949",1983,7,14,450
"41772","USC00020949",1983,7,15,417
"41773","USC00020949",1983,7,16,411
"41774","USC00020949",1983,7,17,422
"41775","USC00020949",1983,7,18,428
"41776","USC00020949",1983,7,19,422
"41777","USC00020949",1983,7,20,400
"41778","USC00020949",1983,7,21,367
"41779","USC00020949",1983,7,22,400
"41780","USC00020949",1983,7,23,406
"41781","USC00020949",1983,7,24,406
"41782","USC00020949",1983,7,25,417
"41783","USC00020949",1983,7,26,417
"41784","USC00020949",1983,7,27,417
"41785","USC00020949",1983,7,28,406
"41786","USC00020949",1983,7,29,422
"41787","USC00020949",1983,7,30,428
"41788","USC00020949",1983,7,31,433
"41851","USC00020949",1983,8,1,411
"41852","USC00020949",1983,8,2,422
"41853","USC00020949",1983,8,3,439
"41854","USC00020949",1983,8,4,428
"41855","USC00020949",1983,8,5,439
"41856","USC00020949",1983,8,6,439
"41857","USC00020949",1983,8,7,417
"41858","USC00020949",1983,8,8,394
"41860","USC00020949",1983,8,10,356
"41861","USC00020949",1983,8,11,367
"41862","USC00020949",1983,8,12,406
"41863","USC00020949",1983,8,13,439
"41864","USC00020949",1983,8,14,433
"41865","USC00020949",1983,8,15,361
"41866","USC00020949",1983,8,16,367
"41871","USC00020949",1983,8,21,356
"41872","USC00020949",1983,8,22,361
"41873","USC00020949",1983,8,23,378
"41874","USC00020949",1983,8,24,389
"41875","USC00020949",1983,8,25,389
"41876","USC00020949",1983,8,26,422
"41877","USC00020949",1983,8,27,428
"41878","USC00020949",1983,8,28,411
"41879","USC00020949",1983,8,29,400
"41880","USC00020949",1983,8,30,422
"41881","USC00020949",1983,8,31,428
"41944","USC00020949",1983,9,1,417
"41945","USC00020949",1983,9,2,428
"41946","USC00020949",1983,9,3,439
"41947","USC00020949",1983,9,4,417
"41948","USC00020949",1983,9,5,406
"41949","USC00020949",1983,9,6,406
"41950","USC00020949",1983,9,7,394
"41951","USC00020949",1983,9,8,406
"41952","USC00020949",1983,9,9,406
"41953","USC00020949",1983,9,10,417
"41954","USC00020949",1983,9,11,394
"41955","USC00020949",1983,9,12,422
"41956","USC00020949",1983,9,13,422
"41957","USC00020949",1983,9,14,433
"41958","USC00020949",1983,9,15,411
"41959","USC00020949",1983,9,16,389
"41960","USC00020949",1983,9,17,389
"41961","USC00020949",1983,9,18,394
"41962","USC00020949",1983,9,19,378
"41964","USC00020949",1983,9,21,389
"41965","USC00020949",1983,9,22,356
"41966","USC00020949",1983,9,23,361
"41968","USC00020949",1983,9,25,356
"42607","USC00020949",1984,4,13,356
"42608","USC00020949",1984,4,14,378
"42609","USC00020949",1984,4,15,383
"42610","USC00020949",1984,4,16,394
"42690","USC00020949",1984,5,3,350
"42691","USC00020949",1984,5,4,356
"42692","USC00020949",1984,5,5,350
"42693","USC00020949",1984,5,6,350
"42695","USC00020949",1984,5,8,372
"42696","USC00020949",1984,5,9,394
"42697","USC00020949",1984,5,10,400
"42698","USC00020949",1984,5,11,400
"42699","USC00020949",1984,5,12,406
"42700","USC00020949",1984,5,13,406
"42701","USC00020949",1984,5,14,394
"42702","USC00020949",1984,5,15,361
"42703","USC00020949",1984,5,16,350
"42704","USC00020949",1984,5,17,356
"42705","USC00020949",1984,5,18,372
"42706","USC00020949",1984,5,19,389
"42707","USC00020949",1984,5,20,406
"42708","USC00020949",1984,5,21,400
"42709","USC00020949",1984,5,22,411
"42710","USC00020949",1984,5,23,428
"42711","USC00020949",1984,5,24,422
"42712","USC00020949",1984,5,25,422
"42713","USC00020949",1984,5,26,428
"42714","USC00020949",1984,5,27,428
"42715","USC00020949",1984,5,28,439
"42716","USC00020949",1984,5,29,450
"42717","USC00020949",1984,5,30,417
"42718","USC00020949",1984,5,31,417
"42781","USC00020949",1984,6,1,411
"42782","USC00020949",1984,6,2,400
"42783","USC00020949",1984,6,3,378
"42784","USC00020949",1984,6,4,356
"42788","USC00020949",1984,6,8,350
"42789","USC00020949",1984,6,9,378
"42790","USC00020949",1984,6,10,378
"42791","USC00020949",1984,6,11,378
"42792","USC00020949",1984,6,12,378
"42793","USC00020949",1984,6,13,383
"42794","USC00020949",1984,6,14,378
"42795","USC00020949",1984,6,15,372
"42796","USC00020949",1984,6,16,378
"42797","USC00020949",1984,6,17,400
"42798","USC00020949",1984,6,18,406
"42799","USC00020949",1984,6,19,406
"42800","USC00020949",1984,6,20,406
"42801","USC00020949",1984,6,21,406
"42802","USC00020949",1984,6,22,411
"42803","USC00020949",1984,6,23,428
"42804","USC00020949",1984,6,24,406
"42805","USC00020949",1984,6,25,361
"42806","USC00020949",1984,6,26,417
"42807","USC00020949",1984,6,27,444
"42808","USC00020949",1984,6,28,444
"42809","USC00020949",1984,6,29,400
"42810","USC00020949",1984,6,30,406
"42874","USC00020949",1984,7,1,422
"42875","USC00020949",1984,7,2,411
"42876","USC00020949",1984,7,3,439
"42877","USC00020949",1984,7,4,461
"42878","USC00020949",1984,7,5,456
"42879","USC00020949",1984,7,6,456
"42880","USC00020949",1984,7,7,406
"42881","USC00020949",1984,7,8,378
"42882","USC00020949",1984,7,9,411
"42883","USC00020949",1984,7,10,428
"42884","USC00020949",1984,7,11,422
"42885","USC00020949",1984,7,12,433
"42886","USC00020949",1984,7,13,406
"42887","USC00020949",1984,7,14,378
"42888","USC00020949",1984,7,15,383
"42889","USC00020949",1984,7,16,411
"42890","USC00020949",1984,7,17,394
"42891","USC00020949",1984,7,18,400
"42892","USC00020949",1984,7,19,406
"42893","USC00020949",1984,7,20,356
"42894","USC00020949",1984,7,21,361
"42896","USC00020949",1984,7,23,378
"42897","USC00020949",1984,7,24,411
"42898","USC00020949",1984,7,25,433
"42899","USC00020949",1984,7,26,411
"42901","USC00020949",1984,7,28,350
"42902","USC00020949",1984,7,29,367
"42903","USC00020949",1984,7,30,400
"42904","USC00020949",1984,7,31,411
"42967","USC00020949",1984,8,1,422
"42968","USC00020949",1984,8,2,411
"42969","USC00020949",1984,8,3,428
"42970","USC00020949",1984,8,4,439
"42971","USC00020949",1984,8,5,433
"42972","USC00020949",1984,8,6,428
"42973","USC00020949",1984,8,7,439
"42974","USC00020949",1984,8,8,444
"42975","USC00020949",1984,8,9,394
"42976","USC00020949",1984,8,10,383
"42977","USC00020949",1984,8,11,394
"42978","USC00020949",1984,8,12,417
"42979","USC00020949",1984,8,13,389
"42980","USC00020949",1984,8,14,350
"42981","USC00020949",1984,8,15,367
"42982","USC00020949",1984,8,16,383
"42983","USC00020949",1984,8,17,389
"42984","USC00020949",1984,8,18,356
"42987","USC00020949",1984,8,21,372
"42988","USC00020949",1984,8,22,378
"42989","USC00020949",1984,8,23,389
"42990","USC00020949",1984,8,24,383
"42991","USC00020949",1984,8,25,372
"42992","USC00020949",1984,8,26,383
"42993","USC00020949",1984,8,27,406
"42994","USC00020949",1984,8,28,417
"42995","USC00020949",1984,8,29,444
"42996","USC00020949",1984,8,30,456
"42997","USC00020949",1984,8,31,439
"43060","USC00020949",1984,9,1,406
"43061","USC00020949",1984,9,2,383
"43062","USC00020949",1984,9,3,422
"43063","USC00020949",1984,9,4,428
"43064","USC00020949",1984,9,5,411
"43065","USC00020949",1984,9,6,406
"43066","USC00020949",1984,9,7,406
"43067","USC00020949",1984,9,8,394
"43068","USC00020949",1984,9,9,383
"43070","USC00020949",1984,9,11,361
"43071","USC00020949",1984,9,12,372
"43072","USC00020949",1984,9,13,394
"43073","USC00020949",1984,9,14,417
"43074","USC00020949",1984,9,15,394
"43075","USC00020949",1984,9,16,406
"43076","USC00020949",1984,9,17,406
"43077","USC00020949",1984,9,18,422
"43078","USC00020949",1984,9,19,417
"43079","USC00020949",1984,9,20,417
"43080","USC00020949",1984,9,21,378
"43081","USC00020949",1984,9,22,361
"43082","USC00020949",1984,9,23,372
"43083","USC00020949",1984,9,24,356
"43086","USC00020949",1984,9,27,356
"43087","USC00020949",1984,9,28,372
"43088","USC00020949",1984,9,29,383
"43089","USC00020949",1984,9,30,367
"43160","USC00020949",1984,10,8,361
"43161","USC00020949",1984,10,9,361
"43165","USC00020949",1984,10,13,367
"43717","USC00020949",1985,4,7,361
"43718","USC00020949",1985,4,8,378
"43719","USC00020949",1985,4,9,367
"43720","USC00020949",1985,4,10,361
"43721","USC00020949",1985,4,11,361
"43722","USC00020949",1985,4,12,367
"43723","USC00020949",1985,4,13,378
"43724","USC00020949",1985,4,14,383
"43725","USC00020949",1985,4,15,367
"43726","USC00020949",1985,4,16,367
"43740","USC00020949",1985,4,30,367
"43804","USC00020949",1985,5,1,394
"43805","USC00020949",1985,5,2,389
"43806","USC00020949",1985,5,3,378
"43807","USC00020949",1985,5,4,356
"43810","USC00020949",1985,5,7,350
"43811","USC00020949",1985,5,8,383
"43812","USC00020949",1985,5,9,372
"43818","USC00020949",1985,5,15,378
"43819","USC00020949",1985,5,16,356
"43820","USC00020949",1985,5,17,367
"43821","USC00020949",1985,5,18,372
"43822","USC00020949",1985,5,19,356
"43823","USC00020949",1985,5,20,356
"43825","USC00020949",1985,5,22,378
"43826","USC00020949",1985,5,23,389
"43827","USC00020949",1985,5,24,406
"43828","USC00020949",1985,5,25,400
"43829","USC00020949",1985,5,26,383
"43830","USC00020949",1985,5,27,361
"43831","USC00020949",1985,5,28,372
"43832","USC00020949",1985,5,29,350
"43833","USC00020949",1985,5,30,356
"43834","USC00020949",1985,5,31,356
"43900","USC00020949",1985,6,4,361
"43901","USC00020949",1985,6,5,400
"43902","USC00020949",1985,6,6,433
"43903","USC00020949",1985,6,7,461
"43904","USC00020949",1985,6,8,461
"43905","USC00020949",1985,6,9,450
"43906","USC00020949",1985,6,10,439
"43907","USC00020949",1985,6,11,428
"43908","USC00020949",1985,6,12,439
"43909","USC00020949",1985,6,13,433
"43910","USC00020949",1985,6,14,439
"43911","USC00020949",1985,6,15,450
"43912","USC00020949",1985,6,16,450
"43913","USC00020949",1985,6,17,450
"43914","USC00020949",1985,6,18,461
"43915","USC00020949",1985,6,19,439
"43916","USC00020949",1985,6,20,422
"43917","USC00020949",1985,6,21,411
"43918","USC00020949",1985,6,22,422
"43919","USC00020949",1985,6,23,444
"43920","USC00020949",1985,6,24,383
"43921","USC00020949",1985,6,25,383
"43922","USC00020949",1985,6,26,400
"43923","USC00020949",1985,6,27,428
"43924","USC00020949",1985,6,28,450
"43925","USC00020949",1985,6,29,428
"43926","USC00020949",1985,6,30,433
"43990","USC00020949",1985,7,1,439
"43991","USC00020949",1985,7,2,456
"43992","USC00020949",1985,7,3,472
"43993","USC00020949",1985,7,4,456
"43994","USC00020949",1985,7,5,450
"43995","USC00020949",1985,7,6,444
"43996","USC00020949",1985,7,7,456
"43997","USC00020949",1985,7,8,472
"43998","USC00020949",1985,7,9,428
"43999","USC00020949",1985,7,10,439
"44000","USC00020949",1985,7,11,450
"44001","USC00020949",1985,7,12,467
"44002","USC00020949",1985,7,13,450
"44003","USC00020949",1985,7,14,433
"44004","USC00020949",1985,7,15,417
"44005","USC00020949",1985,7,16,400
"44006","USC00020949",1985,7,17,394
"44007","USC00020949",1985,7,18,350
"44008","USC00020949",1985,7,19,367
"44009","USC00020949",1985,7,20,394
"44010","USC00020949",1985,7,21,406
"44011","USC00020949",1985,7,22,417
"44012","USC00020949",1985,7,23,417
"44013","USC00020949",1985,7,24,422
"44014","USC00020949",1985,7,25,422
"44015","USC00020949",1985,7,26,439
"44016","USC00020949",1985,7,27,456
"44017","USC00020949",1985,7,28,433
"44018","USC00020949",1985,7,29,417
"44019","USC00020949",1985,7,30,411
"44020","USC00020949",1985,7,31,417
"44083","USC00020949",1985,8,1,411
"44084","USC00020949",1985,8,2,406
"44085","USC00020949",1985,8,3,406
"44086","USC00020949",1985,8,4,428
"44087","USC00020949",1985,8,5,433
